LinearVel.X,LinearVel.Y,LinearAcc.X,LinearAcc.Y,AngularVel.Z,AngularAcc.Z,VelMulDelta.X,VelMulDelta.Y, Angvelmuldelta.Z,GTruthPosDiff.X,GTruthPosDiff.Y,GTruthRotDiff.Z
7.147385,-15.593161,-1.720456,-11.724477,0.000000,4.363323,0.714739,-1.559316,0.000000,71.819243,-162.135303,0.000000,
7.232085,-16.644969,0.846994,-10.518086,0.000000,0.000000,0.723209,-1.664497,0.000000,73.540018,-172.267423,0.000000,
7.454643,-17.636116,2.225576,-9.911466,0.000000,0.000000,0.745464,-1.763612,0.000000,76.232203,-181.979261,0.000000,
7.750837,-18.595932,2.961946,-9.598164,0.000000,0.000000,0.775084,-1.859593,0.000000,79.442854,-191.473111,0.000000,
8.086265,-19.539342,3.354278,-9.434098,0.000000,0.000000,0.808627,-1.953934,0.000000,82.929543,-200.852355,0.000000,
8.442570,-20.474098,3.563046,-9.347559,0.000000,0.000000,0.844257,-2.047410,0.000000,86.563104,-210.171121,0.000000,
8.809976,-21.404273,3.674068,-9.301752,0.000000,0.000000,0.880998,-2.140427,0.000000,90.274439,-219.457064,-0.008727,
9.183284,-22.332016,3.733080,-9.277433,-0.087266,-0.872665,0.918328,-2.233202,-0.008727,89.780448,-230.249919,-0.173079,
8.570851,-23.599098,-6.124337,-12.670811,-1.730786,-16.435195,0.857085,-2.359910,-0.173079,70.807055,-245.246141,-0.279254,
5.640265,-25.171539,-29.305859,-15.724419,-2.792535,-10.617491,0.564026,-2.517154,-0.279254,25.265000,-257.108065,-0.375246,
-0.072320,-25.844258,-57.125842,-6.727186,-3.752465,-9.599298,-0.007232,-2.584426,-0.375246,-43.612791,-250.058832,-0.392699,
-7.503169,-23.985983,-74.308498,18.582756,-3.926991,-1.745260,-0.750317,-2.398598,-0.392699,-116.615898,-213.839308,-0.392699,
-14.424589,-19.136207,-69.214191,48.497757,-3.926991,0.000000,-1.442459,-1.913621,-0.392699,-174.141237,-151.069280,5.890486,
-19.166743,-11.989487,-47.421547,71.467199,58.904862,628.318515,-1.916674,-1.198949,5.890486,-205.851371,-79.978445,-0.008727,
-21.352621,-5.684976,-21.858773,63.045107,-0.087266,-589.921271,-2.135262,-0.568498,-0.008727,-220.957978,-35.517977,0.000000,
-22.569243,-2.318546,-12.166224,33.664302,0.000000,0.872665,-2.256924,-0.231855,0.000000,-231.610120,-11.725702,0.000000,
-23.572655,-0.507152,-10.034114,18.113933,0.000000,0.000000,-2.357265,-0.050715,0.000000,-241.395064,1.176663,0.000000,
-24.543705,0.482903,-9.710505,9.900552,0.000000,0.000000,-2.454371,0.048290,0.000000,-251.124034,8.317006,0.000000,
-25.519350,1.037836,-9.756453,5.549332,0.000000,0.000000,-2.551935,0.103784,0.000000,-260.929920,12.401954,0.000000,
-26.503314,1.361894,-9.839640,3.240582,0.000000,0.000000,-2.650331,0.136189,0.000000,-270.805813,14.864937,0.000000,
-27.493286,1.563356,-9.899715,2.014618,0.000000,0.000000,-2.749329,0.156336,0.000000,-280.728068,16.466511,0.000000,
-28.486882,1.699693,-9.935958,1.363372,0.000000,0.000000,-2.848688,0.169969,0.000000,-290.678752,17.610545,0.000000,
-29.482527,1.801428,-9.956455,1.017354,0.000000,0.000000,-2.948253,0.180143,0.000000,-300.642389,18.511295,0.000000,
-30.479291,1.884777,-9.967634,0.833482,0.000000,0.000000,-3.047929,0.188478,0.000000,-310.612995,19.282757,0.000000,
-31.476654,1.958353,-9.973630,0.735768,0.000000,0.000000,-3.147665,0.195835,0.000000,-317.254181,19.773442,0.000000,
-31.141486,1.941963,3.351677,-0.163902,0.000000,0.000000,-3.114149,0.194196,0.000000,-294.188147,18.345386,0.000000,
-28.200167,1.758544,29.413190,-1.834188,0.000000,0.000000,-2.820017,0.175854,0.000000,-266.345276,16.610302,0.000000,
-25.982051,1.620932,22.181156,-1.376125,0.000000,0.000000,-2.598205,0.162093,0.000000,-265.643782,16.591738,0.000000,
-26.979931,1.686220,-9.978796,0.652882,0.000000,0.000000,-2.697993,0.168622,0.000000,-275.644596,16.830634,0.034907,
-27.985339,1.606311,-10.054085,-0.799094,0.349066,3.490658,-2.798534,0.160631,0.034907,-285.802372,12.359286,-6.230825,
-29.002847,0.896223,-10.175081,-7.100878,-62.308253,-626.573182,-2.900285,0.089622,-6.230825,-295.797476,3.130754,0.129445,
-29.973521,-0.291536,-9.706732,-11.877586,1.294454,636.027061,-2.997352,-0.029154,0.129445,-302.355266,-24.494819,0.314160,
-30.215838,-4.459782,-2.423172,-41.682464,3.141604,18.471506,-3.021584,-0.445978,0.314160,-291.870859,-83.699251,0.389790,
-27.984059,-11.421334,22.317788,-69.615519,3.897905,7.563004,-2.798406,-1.142133,0.389790,-249.224312,-157.530677,0.392699,
-22.266944,-18.687417,57.171144,-72.660831,3.926991,0.290862,-2.226694,-1.868742,0.392699,-174.728284,-219.012895,0.392699,
-13.755614,-23.773767,85.113307,-50.863498,3.926991,0.000000,-1.375561,-2.377377,0.392699,-80.909024,-250.228857,0.392699,
-3.991278,-25.395726,97.643359,-16.219587,3.926991,0.000000,-0.399128,-2.539573,0.392699,7.955729,-250.188764,0.000000,
3.526508,-24.741388,75.177854,6.543375,0.000000,-39.269908,0.352651,-2.474139,0.000000,60.493703,-244.992003,0.000000,
7.522630,-24.395414,39.961222,3.459740,0.000000,0.000000,0.752263,-2.439541,0.000000,88.332651,-244.906728,-0.052360,
9.515200,-24.659621,19.925701,-2.642068,-0.523599,-5.235988,0.951520,-2.465962,-0.052360,99.530374,-251.107022,-0.052360,
10.125090,-25.489959,6.098899,-8.303380,-0.523599,0.000000,1.012509,-2.548996,-0.052360,100.703131,-261.332075,-0.052360,
9.948081,-26.620107,-1.770089,-11.301480,-0.523599,0.000000,0.994808,-2.662011,-0.052360,95.963494,-273.513242,-0.052360,
9.292489,-27.883749,-6.555920,-12.636422,-0.523599,0.000000,0.929249,-2.788375,-0.052360,87.482556,-286.433045,-0.052360,
8.323548,-29.186648,-9.689411,-13.028989,-0.523599,0.000000,0.832355,-2.918665,-0.052360,79.163609,-311.292222,-0.052360,
7.100182,-30.522843,-12.233665,-13.361948,-0.523599,0.000000,0.710018,-3.052284,-0.052360,63.278664,-312.520714,-0.052360,
5.752954,-31.765519,-13.472273,-12.426760,-0.523599,0.000000,0.575295,-3.176552,-0.052360,49.094911,-324.618628,-0.017453,
4.341113,-32.942883,-14.118412,-11.773638,-0.174533,3.490659,0.434111,-3.294288,-0.017453,40.325223,-318.744107,0.052360,
3.875113,-30.630193,-4.660004,23.126900,0.523599,6.981317,0.387511,-3.063019,0.052360,38.572303,-295.544467,0.052360,
4.116434,-29.603329,2.413216,10.268637,0.523599,0.000000,0.411643,-2.960333,0.052360,47.896979,-300.766392,0.052360,
5.325499,-30.397983,12.090645,-7.946541,0.523599,-0.000000,0.532550,-3.039798,0.052360,61.943083,-308.015601,0.052360,
6.848822,-31.072630,15.233233,-6.746463,0.523599,0.000000,0.684882,-3.107263,0.052360,77.927124,-314.204192,0.065450,
8.410037,-31.677609,15.612146,-6.049797,0.654499,1.309001,0.841004,-3.167761,0.065450,102.164956,-316.054064,0.279253,
11.959786,-31.275070,35.497490,4.025394,2.792533,21.380344,1.195979,-3.127507,0.279253,154.394212,-296.594804,0.375246,
18.181539,-27.977717,62.217532,32.973532,3.752465,9.599316,1.818154,-2.797772,0.375246,220.591448,-240.828855,0.392699,
24.632136,-20.800278,64.505968,71.774382,3.926991,1.745260,2.463214,-2.080028,0.392699,271.818303,-151.352724,0.392699,
28.516037,-10.826036,38.839010,99.742418,3.926991,0.000000,2.851604,-1.082604,0.392699,288.483139,-44.923929,0.392699,
28.517867,0.009136,0.018297,108.351720,3.926991,0.000000,2.851787,0.000914,0.392699,265.471160,58.585428,0.392699,
24.646502,9.770305,-38.713645,97.611692,3.926991,0.000000,2.464650,0.977031,0.392699,208.394365,142.333212,0.392699,
17.791751,16.995252,-68.547515,72.249469,3.926991,0.000000,1.779175,1.699525,0.392699,129.057631,195.456367,0.392699,
9.286661,20.876003,-85.050898,38.807508,3.926991,0.000000,0.928666,2.087600,0.392699,45.947060,215.634015,0.065450,
1.813942,21.850093,-74.727189,9.740899,0.654498,-32.724923,0.181394,2.185009,0.065450,-7.429975,220.972469,0.000000,
-2.227453,22.271823,-40.413949,4.217301,0.000000,-6.544985,-0.222745,2.227182,0.000000,-36.357196,225.682313,0.000000,
-4.467339,22.803670,-22.398855,5.318468,0.000000,0.000000,-0.446734,2.280367,0.000000,-52.863482,231.970087,-0.008727,
-5.780710,23.497200,-13.133712,6.935304,-0.087266,-0.872665,-0.578071,2.349720,-0.008727,-61.101313,240.131621,-0.052360,
-6.213923,24.416147,-4.332127,9.189465,-0.523599,-4.363323,-0.621392,2.441615,-0.052360,-60.823660,250.453447,-0.052360,
-5.910718,25.509564,3.032047,10.934176,-0.523599,0.000000,-0.591072,2.550956,-0.052360,-55.015487,261.821336,-0.052360,
-5.160254,26.665250,7.504634,11.556855,-0.523599,-0.000000,-0.516025,2.666525,-0.052360,-45.718580,273.401577,-0.052360,
-4.118201,27.818409,10.420530,11.531589,-0.523599,0.000000,-0.411820,2.781841,-0.052360,-34.217404,284.721396,-0.026180,
-2.947142,28.929646,11.710591,11.112371,-0.261799,2.617994,-0.294714,2.892965,-0.026180,-25.061299,296.256348,0.000000,
-2.245243,29.982537,7.018994,10.528911,0.000000,2.617994,-0.224524,2.998254,0.000000,-20.209377,305.801732,0.000000,
-1.895262,31.004401,3.499806,10.218643,0.000000,0.000000,-0.189526,3.100440,0.000000,-17.887505,315.944591,0.000000,
-1.731019,32.014369,1.642434,10.099673,0.000000,0.000000,-0.173102,3.201437,0.000000,-16.871335,326.009738,0.000000,
-1.665523,33.018850,0.654956,10.044810,0.000000,0.000000,-0.166552,3.301885,0.000000,-16.549243,336.037169,0.000000,
-1.652517,34.020642,0.130064,10.017920,0.000000,0.000000,-0.165252,3.402064,0.000000,-16.596087,346.046125,0.000000,
-1.667408,35.021067,-0.148911,10.004248,0.000000,0.000000,-0.166741,3.502107,0.000000,-16.839031,356.045959,0.000000,
-1.697126,36.020783,-0.297177,9.997160,0.000000,0.000000,-0.169713,3.602078,0.000000,-16.968066,366.049165,-0.047997,
-1.637341,37.023928,0.597848,10.031455,-0.479966,-4.799655,-0.163734,3.702393,-0.047997,-3.805089,375.666326,-0.244347,
1.088801,37.874526,27.261416,8.505983,-2.443467,-19.635012,0.108880,3.787453,-0.244347,47.007928,376.836134,-0.349067,
7.791217,37.175488,67.024166,-6.990384,-3.490670,-10.472032,0.779122,3.717549,-0.349067,130.774613,349.622561,-0.392699,
16.962317,32.777036,91.710994,-43.984522,-3.926991,-4.363209,1.696232,3.277704,-0.392699,219.616667,281.138193,-0.392699,
25.187268,24.278736,82.249508,-84.983002,-3.926991,0.000000,2.518727,2.427874,-0.392699,283.122166,178.703595,-0.392699,
29.958153,13.050217,47.708851,-112.285187,-3.926991,0.000000,2.995815,1.305022,-0.392699,305.075581,60.750522,-0.392699,
30.269543,1.144965,3.113902,-119.052511,-3.926991,-0.000000,3.026954,0.114497,-0.392699,282.907250,-52.169905,-0.392699,
26.345432,-9.463018,-39.241109,-106.079833,-3.926991,0.000000,2.634543,-0.946302,-0.392699,223.935489,-143.053964,-0.392699,
19.219826,-17.306994,-71.256065,-78.439758,-3.926991,0.000000,1.921983,-1.730699,-0.392699,146.488843,-201.061634,-0.065450,
11.884648,-21.629999,-73.351775,-43.230045,-0.654498,32.724923,1.188465,-2.163000,-0.065450,93.318403,-229.865727,0.000000,
7.862729,-23.795754,-40.219192,-21.657553,0.000000,6.544985,0.786273,-2.379575,0.000000,65.257686,-246.733111,0.000000,
5.762761,-25.244480,-20.999673,-14.487261,0.000000,0.000000,0.576276,-2.524448,0.000000,50.824738,-259.511823,0.000000,
4.699531,-26.434075,-10.632301,-11.895947,0.000000,0.000000,0.469953,-2.643408,0.000000,43.545583,-270.743546,-0.026180,
4.117801,-27.527529,-5.817304,-10.934542,-0.261799,-2.617994,0.411780,-2.752753,-0.026180,38.710932,-258.782867,-0.052360,
3.696573,-24.711619,-4.212277,28.159102,-0.523599,-2.617994,0.369657,-2.471162,-0.052360,31.112307,-241.825990,-0.043633,
2.467165,-24.539138,-12.294083,1.724812,-0.436332,0.872665,0.246716,-2.453914,-0.043633,17.570846,-251.545358,0.000000,
1.347730,-25.585902,-11.194346,-10.467645,0.000000,4.363323,0.134773,-2.558590,0.000000,9.711438,-261.787302,0.000000,
0.754150,-26.599457,-5.935798,-10.135547,0.000000,0.000000,0.075415,-2.659946,0.000000,5.548071,-271.856877,0.000000,
0.440059,-27.603592,-3.140912,-10.041349,0.000000,0.000000,0.044006,-2.760359,0.000000,3.349172,-281.881221,0.000000,
0.274502,-28.604963,-1.655573,-10.013715,0.000000,0.000000,0.027450,-2.860496,0.000000,2.194224,-291.888926,0.000000,
0.187884,-29.605467,-0.866175,-10.005042,0.000000,0.000000,0.018788,-2.960547,0.000000,1.594097,-301.890547,0.000000,
0.143219,-30.605671,-0.446654,-10.002034,0.000000,0.000000,0.014322,-3.060567,0.000000,1.288839,-311.892830,0.000000,
0.120848,-31.605765,-0.223707,-10.000941,0.000000,0.000000,0.012085,-3.160577,0.000000,1.373327,-321.880700,0.087267,
0.271182,-32.600257,1.503339,-9.944922,0.872666,8.726661,0.027118,-3.260026,0.087267,19.313655,-329.965514,0.296707,
3.684652,-33.117393,34.134703,-5.171354,2.967070,20.944035,0.368465,-3.311739,0.296707,75.319876,-323.790248,0.383973,
10.663711,-31.386455,69.790587,17.309373,3.839730,8.726600,1.066371,-3.138646,0.383973,154.051825,-285.144587,0.392699,
18.705685,-25.935399,80.419739,54.510564,3.926991,0.872612,1.870569,-2.593540,0.392699,225.349848,-210.528118,0.392699,
24.855713,-17.200292,61.500279,87.351067,3.926991,0.000000,2.485571,-1.720029,0.392699,266.832448,-111.630231,0.392699,
27.434004,-6.741188,25.782909,104.591040,3.926991,0.000000,2.743400,-0.674119,0.392699,269.215174,-6.361538,0.392699,
26.017014,3.582941,-14.169906,103.241285,3.926991,0.000000,2.601701,0.358294,0.392699,234.071213,87.818329,0.392699,
21.126221,12.162294,-48.907921,85.793531,3.926991,0.000000,2.112622,1.216229,0.392699,170.255188,157.731868,0.392699,
13.856037,17.909889,-72.701843,57.475951,3.926991,0.000000,1.385604,1.790989,0.392699,92.705280,196.506331,0.130900,
6.368628,20.532602,-74.874094,26.227122,1.308997,-26.179939,0.636863,2.053260,0.130900,36.756559,212.792653,0.000000,
2.119621,21.732962,-42.490062,12.003602,0.000000,-13.089969,0.211962,2.173296,0.000000,6.710553,222.787324,0.000000,
-0.172002,22.657860,-22.916235,9.248982,0.000000,0.000000,-0.017200,2.265786,0.000000,-9.697166,231.864812,0.000000,
-1.438654,23.566831,-12.666519,9.089707,0.000000,0.000000,-0.143865,2.356683,0.000000,-13.415076,219.754555,0.000000,
-1.272789,20.849769,1.658650,-27.170620,0.000000,0.000000,-0.127279,2.084977,0.000000,-14.217215,202.967275,0.000000,
-1.675277,20.589084,-4.024875,-2.606851,0.000000,0.000000,-0.167528,2.058908,0.000000,-19.578207,211.468244,0.000000,
-2.130029,21.547529,-4.547524,9.584458,0.000000,0.000000,-0.213003,2.154753,0.000000,-23.118262,221.146303,0.000000,
-2.425958,22.521043,-2.959292,9.735141,0.000000,0.000000,-0.242596,2.252104,0.000000,-25.542969,230.938263,0.000000,
-2.637589,23.503473,-2.116310,9.824294,0.000000,0.000000,-0.263759,2.350347,0.000000,-27.375170,240.792625,0.000000,
-2.804448,24.490875,-1.668586,9.874026,0.000000,0.000000,-0.280445,2.449088,0.000000,-28.893089,250.685389,0.000000,
-2.947522,25.480996,-1.430741,9.901201,0.000000,0.000000,-0.294752,2.548100,0.000000,-30.243565,260.594872,0.000000,
-3.077957,26.472571,-1.304351,9.915750,0.000000,0.000000,-0.307796,2.647257,0.000000,-31.505298,270.515347,0.000000,
-3.201676,27.464925,-1.237190,9.923539,0.000000,0.000000,-0.320168,2.746492,0.000000,-32.719925,280.442138,0.000000,
-3.321826,28.457696,-1.201502,9.927715,0.000000,0.000000,-0.332183,2.845770,0.000000,-33.909443,290.371636,0.000000,
-3.440080,29.450690,-1.182537,9.929941,0.000000,0.000000,-0.344008,2.945069,0.000000,-35.085631,300.302698,0.000000,
-3.557326,30.443803,-1.172458,9.931125,0.000000,0.000000,-0.355733,3.044380,0.000000,-36.206714,310.239063,-0.039270,
-3.645287,31.440209,-0.879614,9.964065,-0.392699,-3.926991,-0.364529,3.144021,-0.039270,-26.801887,320.640548,-0.244347,
-1.483278,32.481581,21.620087,10.413717,-2.443466,-20.507670,-0.148328,3.248158,-0.244347,16.021175,326.399136,-0.349067,
4.281698,32.467818,57.649763,-0.137627,-3.490669,-10.472029,0.428170,3.246782,-0.349067,89.942419,309.914268,-0.392699,
12.506858,29.418909,82.251597,-30.489088,-3.926991,-4.363218,1.250686,2.941891,-0.392699,171.826059,257.828888,-0.392699,
20.266789,22.717226,77.599309,-67.016836,-3.926991,0.000000,2.026679,2.271723,-0.392699,234.691210,174.010366,-0.392699,
25.269026,13.341544,50.022375,-93.756811,-3.926991,-0.000000,2.526903,1.334154,-0.392699,262.839816,73.068897,-0.392699,
26.455701,2.986322,11.866742,-103.552219,-3.926991,0.000000,2.645570,0.298632,-0.392699,252.141171,-27.367051,-0.392699,
23.836297,-6.611237,-26.194034,-95.975591,-3.926991,0.000000,2.383630,-0.661124,-0.392699,207.338248,-111.800458,-0.392699,
18.169163,-14.073859,-56.671340,-74.626220,-3.926991,0.000000,1.816916,-1.407386,-0.392699,138.695452,-169.524794,-0.392699,
10.628266,-18.562234,-75.408969,-44.883747,-3.926991,-0.000000,1.062827,-1.856223,-0.392699,58.910110,-195.466610,-0.392699,
2.516637,-19.802718,-81.116288,-12.404842,-3.926991,0.000000,0.251664,-1.980272,-0.392699,-16.142195,-192.629299,-0.065450,
-4.037728,-18.848596,-65.543652,9.541223,-0.654498,32.724923,-0.403773,-1.884860,-0.065450,-62.758673,-184.748586,0.000000,
-7.588535,-18.292266,-35.508064,5.563299,0.000000,6.544985,-0.758853,-1.829227,0.000000,-88.798312,-182.485195,0.000000,
-9.662689,-18.281120,-20.741544,0.111453,0.000000,0.000000,-0.966269,-1.828112,0.000000,-103.978581,-185.239008,0.052360,
-10.782248,-18.780676,-11.195584,-4.995553,0.523599,5.235988,-1.078225,-1.878068,0.052360,-110.272100,-193.119101,0.052360,
-11.120060,-19.736490,-3.378128,-9.558144,0.523599,0.000000,-1.112006,-1.973649,0.052360,-110.716475,-204.204304,0.052360,
-10.985002,-20.931384,1.350580,-11.948938,0.523599,-0.000000,-1.098500,-2.093138,0.052360,-107.455541,-216.892080,0.052360,
-10.538394,-22.239950,4.466079,-13.085659,0.523599,0.000000,-1.053839,-2.223995,0.052360,-101.627927,-230.271647,0.052360,
-9.867244,-23.591930,6.711506,-13.519800,0.523599,0.000000,-0.986724,-2.359193,0.052360,-93.857196,-243.835491,0.052360,
-9.019378,-24.947230,8.478659,-13.553001,0.523599,0.000000,-0.901938,-2.494723,0.052360,-84.488362,-257.282228,0.052360,
-8.021650,-26.281475,9.977277,-13.342451,0.523599,0.000000,-0.802165,-2.628148,0.052360,-73.718338,-270.417385,0.052360,
-6.889722,-27.578286,11.319284,-12.968106,0.523599,0.000000,-0.688972,-2.757829,0.052360,-61.711346,-283.098701,0.034907,
-5.660119,-28.822003,12.296033,-12.437170,0.349066,-1.745329,-0.566012,-2.882200,0.034907,-51.663490,-294.904173,0.000000,
-4.891478,-29.953213,7.686407,-11.312105,0.000000,-3.490658,-0.489148,-2.995321,0.000000,-45.143980,-305.921370,0.052360,
-4.169708,-31.053047,7.217693,-10.998338,0.523599,5.235988,-0.416971,-3.105305,0.052360,-35.737565,-316.952200,0.065450,
-3.183054,-32.145631,9.866548,-10.925838,0.654500,1.309013,-0.318305,-3.214563,0.065450,-15.740072,-327.188237,0.279254,
0.102446,-33.034010,32.854998,-8.883790,2.792537,21.380374,0.010245,-3.303401,0.279254,38.393753,-327.851273,0.375247,
6.939096,-32.212763,68.366501,8.212468,3.752466,9.599289,0.693910,-3.221276,0.375247,118.754914,-300.050827,0.392699,
15.402039,-27.896571,84.629429,43.161922,3.926991,1.745245,1.540204,-2.789657,0.392699,197.565980,-235.818510,0.392699,
22.513194,-20.083276,71.111546,78.132951,3.926991,0.000000,2.251319,-2.008328,0.392699,250.720208,-143.607408,0.392699,
26.359369,-10.085963,38.461751,99.973123,3.926991,0.000000,2.635937,-1.008596,0.392699,266.168541,-39.860414,0.392699,
26.251013,0.301387,-1.083560,103.873497,3.926991,-0.000000,2.625101,0.030139,0.392699,243.196216,57.777266,0.392699,
22.485053,9.413434,-37.659602,91.120477,3.926991,0.000000,2.248505,0.941343,0.392699,188.750047,135.088465,0.392699,
16.001806,16.026375,-64.832471,66.129409,3.926991,0.000000,1.600181,1.602638,0.392699,116.737943,183.306135,0.130900,
8.907010,19.571139,-70.947953,35.447637,1.308997,-26.179939,0.890701,1.957114,0.130900,63.303823,206.513794,0.000000,
4.844361,21.297620,-40.626492,17.264809,0.000000,-13.089969,0.484436,2.129762,0.000000,34.765608,220.217410,0.000000,
2.688267,22.504187,-21.560940,12.065673,0.000000,0.000000,0.268827,2.250419,0.000000,19.638075,231.292512,0.000000,
1.546711,23.565705,-11.415559,10.615171,0.000000,0.000000,0.154671,2.356570,0.000000,11.643993,241.624610,0.000000,
0.944675,24.585379,-6.020360,10.196748,0.000000,0.000000,0.094468,2.458538,0.000000,7.442562,251.734967,0.000000,
0.629462,25.592302,-3.152136,10.069228,0.000000,0.000000,0.062946,2.559230,0.000000,5.257274,261.776969,0.000000,
0.466701,26.595013,-1.627604,10.027110,0.000000,0.000000,0.046670,2.659501,0.000000,4.143522,271.793447,0.000000,
0.384968,27.596175,-0.817333,10.011622,0.000000,0.000000,0.038497,2.759618,0.000000,3.599288,281.801032,0.000000,
0.346297,28.596703,-0.386707,10.005276,0.000000,0.000000,0.034630,2.859670,0.000000,3.357707,291.803371,0.000000,
0.330512,29.596940,-0.157851,10.002374,0.000000,0.000000,0.033051,2.959694,0.000000,3.276989,301.804911,0.000000,
0.326890,30.597040,-0.036227,10.000991,0.000000,0.000000,0.032689,3.059704,0.000000,3.281764,311.806454,0.000000,
0.329730,31.597072,0.028408,10.000322,0.000000,0.000000,0.032973,3.159707,0.000000,3.331961,321.806970,0.000000,
0.336006,32.597069,0.062759,9.999974,0.000000,0.000000,0.033601,3.259707,0.000000,3.406284,331.805542,0.000000,
